,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
58,590f375986fcee0f838f07d2bc9101e2,select,2297914419,396236360,0,0.0113180405648484,0,1,7924727200,1,221A,,2024-04-14 12:20:20,0.1724330361147361,3.4486607222947234,0.0005281225244256,2.87,False,False,normal,False,False,0,1,immediate,590f375986fcee0f838f07d2bc9101e2,1192.965565217391,17179869184.0,0.3073997193845279,0.3073997193845279
59,7a1cca700d582bd18eb9732791930abe,select,2153133164,369630364,0,0.0067225856298939,0,1,7392607280,1,1399A,,2024-04-14 12:20:25,0.1716709259697232,3.4334185193944653,0.0002640612622128,1.96,False,False,normal,False,False,0,1,immediate,7a1cca700d582bd18eb9732791930abe,1192.965565217391,17179869184.0,0.30680457379747605,0.30680457379747605
60,6d1cd783dbf6ba370489499da11752df,select,619822724,114348638,0,0.0073172423518066,0,1,2286972760,1,59A,,2024-04-14 12:20:58,0.1844860370108018,3.689720740216037,0.0003520816829504,1.57,False,False,normal,False,False,0,1,immediate,6d1cd783dbf6ba370489499da11752df,1192.965565217391,17179869184.0,0.22084963816055161,0.6087716761796047
61,c5cb429114323360c6d45638b199b836,select,9462938069,148644537,0,0.0118484407967308,0,1,2972890740,1,241795A,,2024-04-14 12:20:59,0.0157080745869985,0.3141614917399709,0.000440102103688,3.85,False,False,normal,False,False,0,1,immediate,c5cb429114323360c6d45638b199b836,1192.965565217391,17179869184.0,0.6698979371483638,1.2578929646045984
62,e850ca09f8228bc9d29283d6148b0e12,delete,950044384,0,1415655,0.0064297565987993,0,1,0,1,1409A,62A,2024-04-14 12:21:12,0.0,0.0,0.000440102103688,1.35,False,False,normal,True,False,0,0,immediate,e850ca09f8228bc9d29283d6148b0e12,1192.965565217391,17179869184.0,0.05867954358843658,
63,434c985dedbc15291a2391b79dfa778e,select,690988882,407962694,0,0.0060852193845196,0,1,8159253880,1,229121A,,2024-04-14 12:21:12,0.5904041361985329,11.808082723970658,0.0005281225244256,1.65,False,False,normal,False,False,0,1,immediate,434c985dedbc15291a2391b79dfa778e,1192.965565217391,17179869184.0,0.21789334354403947,0.21789334354403947
64,b37aa79768b65aa7d72bbdf3afb48066,delete,1379861928,0,2504450,0.0057297244176854,0,1,0,1,30070A,1563A,2024-04-14 12:21:30,0.0,0.0,0.0002640612622128,1.29,False,False,normal,True,False,0,0,immediate,b37aa79768b65aa7d72bbdf3afb48066,1192.965565217391,17179869184.0,0.08347495377401955,
65,0733bb08e2f74017565ea8b0fc1ba6f6,select,160581257,877173226,0,0.0139146211781933,0,2,26315196780,1,"1045A,229259A",,2024-04-14 12:21:32,5.462488228000358,163.8746468400107,0.0001760408414752,3.49,False,False,normal,False,False,0,1,immediate,0733bb08e2f74017565ea8b0fc1ba6f6,1192.965565217391,17179869184.0,0.2058778056914804,0.31767430980197103
66,57d9f8ef35bdf62e39101a702fd7b69d,select,3681321139,878976521,0,0.0212892462888877,0,1,17579530420,1,2470A,,2024-04-14 12:21:35,0.2387665970480278,4.775331940960557,0.0001760408414752,5.42,False,False,normal,False,False,0,1,immediate,57d9f8ef35bdf62e39101a702fd7b69d,1192.965565217391,17179869184.0,0.4205966612316543,0.4205966612316543
67,c8590fa74369b2e12a6a00cacc1fda99,delete,95076722,0,5183862,0.008132102855904,0,1,0,1,2782A,874A,2024-04-14 12:21:37,0.0,0.0,0.0003520816829504,1.54,False,False,normal,True,False,0,0,immediate,c8590fa74369b2e12a6a00cacc1fda99,1192.965565217391,17179869184.0,0.010203725985928424,
68,10e66d112c2d64af26986e51c7d8b09e,update,8413200324,0,48369024,0.0104242904738297,0,1,0,1,241686A,776A,2024-04-14 12:21:44,0.0,0.0,0.0003520816829504,3.39,False,False,normal,True,False,0,0,immediate,10e66d112c2d64af26986e51c7d8b09e,1192.965565217391,17179869184.0,0.5005557523887957,
69,c780b95dd83a03087be03330b5bf83bc,select,2042224939,459462037,0,0.0113923987043968,0,1,9189240744,1,228938A,,2024-04-14 12:21:53,0.2249811117517088,4.4996222350341775,0.0002640612622128,2.9,False,False,normal,False,False,0,1,immediate,c780b95dd83a03087be03330b5bf83bc,1192.965565217391,17179869184.0,0.29440828233123395,0.29440828233123395
70,00d2c00e680e792dda91aa73c94d162f,select,14883101756,161517254,0,0.0195433106002729,0,1,3230345080,1,35A,,2024-04-14 12:22:00,0.0108523919709737,0.2170478394194753,0.0007041633659008,6.16,True,True,normal,False,False,1,1,immediate,00d2c00e680e792dda91aa73c94d162f,1192.965565217391,17179869184.0,1.4253057294897697,1.7980819360165157
71,29f9d1a24ef5c5d5bde87bcc9ebb8e35,select,1309394041,192096201,0,0.0050302357143894,0,1,3841924020,1,29860A,,2024-04-14 12:22:05,0.1467061823905154,2.934123647810308,0.0002640612622128,1.34,True,True,normal,False,False,1,1,immediate,29f9d1a24ef5c5d5bde87bcc9ebb8e35,1192.965565217391,17179869184.0,0.6927811792245949,0.6927811792245949
72,dcd6b57b9e380673153de5b63242086d,insert,851726916,0,318427491,0.0078458103593852,0,1,0,1,97284A,1835A,2024-04-14 12:22:31,0.0,0.0,0.0001760408414752,2.36,False,False,normal,True,False,0,0,immediate,dcd6b57b9e380673153de5b63242086d,1192.965565217391,17179869184.0,0.09056977554040233,
73,a72e126553c0b7c98316de9502f97da2,select,115201424,191263671,0,0.0040620839032135,0,1,3825273420,1,300676A,,2024-04-14 12:22:32,1.6602543992858978,33.20508798571795,0.000440102103688,0.97,False,False,normal,False,False,0,1,immediate,a72e126553c0b7c98316de9502f97da2,1192.965565217391,17179869184.0,0.13885033923751622,0.13885033923751622
