,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
25,9f05f64828e2005bffa2d6a4a15ddf39,select,3441062764,7820035,0,0.0097204343760138,0,2,234601050,1,"30283A,29573A",,2024-04-14 12:18:06,0.0022725638956116,0.0681769168683492,0.0004226542688081,3.43,True,True,normal,False,False,1,1,immediate,9f05f64828e2005bffa2d6a4a15ddf39,658.5901304347825,17179869184.0,0.403008895478711,0.5848257580827902
26,43f74446b0d63fd072e1c36edb4851e9,select,1057451314,1222252,0,0.0019040521742725,0,2,36667560,1,"229331A,229021A",,2024-04-14 12:18:14,0.0011558470672059,0.0346754120161791,0.000211327134404,0.73,True,True,normal,False,False,1,1,immediate,43f74446b0d63fd072e1c36edb4851e9,658.5901304347825,17179869184.0,0.09496009659109453,0.09496009659109453
27,e4e19bc483a9e0e01582b57c80fbd7fd,select,431545836,2715226,0,0.0048515940079089,0,1,54304520,1,222A,,2024-04-14 12:18:16,0.0062918600377828,0.1258372007556573,0.000316990701606,1.5,True,True,normal,False,False,1,1,immediate,e4e19bc483a9e0e01582b57c80fbd7fd,658.5901304347825,17179869184.0,0.07566451990444445,0.07566451990444445
28,af17d55ca5ccf9ccdf369d675cce25f6,select,839765379,18920547,0,0.0042345976495743,0,1,378410940,1,228967A,,2024-04-14 12:18:18,0.0225307537952216,0.450615075904433,0.000211327134404,1.54,True,True,normal,False,False,1,1,immediate,af17d55ca5ccf9ccdf369d675cce25f6,658.5901304347825,17179869184.0,0.3714352141114518,0.3714352141114518
29,fef52efe2121ba6ad5d79481ddd0707d,insert,3330403058,0,24387501,0.0066832844985221,0,1,0,1,30284A,715A,2024-04-14 12:18:25,0.0,0.0,0.000211327134404,3.04,False,False,normal,True,False,0,0,immediate,fef52efe2121ba6ad5d79481ddd0707d,658.5901304347825,17179869184.0,0.21812615434323485,
30,b3262c3ea87f021fcdfc53f0cf05574b,insert,1222940241,0,6864975,0.0029848506995345,0,1,0,1,1176A,325A,2024-04-14 12:18:26,0.0,0.0,0.0,1.22,False,False,normal,True,False,0,0,immediate,b3262c3ea87f021fcdfc53f0cf05574b,658.5901304347825,17179869184.0,0.07856849035230878,
31,2243d9b78bf2f7a0e09e625e833dabfd,select,441212262,63902417,0,0.0021912027402936,0,1,1278048340,1,241251A,,2024-04-14 12:18:26,0.1448337285784682,2.8966745715693643,0.000105663567202,1.34,False,False,normal,False,False,0,1,immediate,2243d9b78bf2f7a0e09e625e833dabfd,658.5901304347825,17179869184.0,0.027846688217000166,0.027846688217000166
32,79484aea2ff3df53e9f236a397a51265,select,5603934924,12034469,0,0.007168290897251,0,1,240689380,1,59269A,,2024-04-14 12:18:42,0.0021475033459899,0.0429500669197992,0.000105663567202,3.08,False,False,normal,False,False,0,1,immediate,79484aea2ff3df53e9f236a397a51265,658.5901304347825,17179869184.0,0.3317507094443793,0.3317507094443793
33,19819c3d105296b64a49351294e7ba4a,insert,1609307907,0,42684545,0.0058017094359315,0,1,0,1,241846A,70A,2024-04-14 12:18:45,0.0,0.0,0.000316990701606,2.95,False,False,normal,True,False,0,0,immediate,19819c3d105296b64a49351294e7ba4a,658.5901304347825,17179869184.0,0.13320710719558934,
34,1612059080d371cf0c2c5d005554194d,select,2373819367,3156187,0,0.010786090530429,0,2,94685610,1,"228477A,1676A",,2024-04-14 12:18:52,0.0013295817886888,0.0398874536606643,0.000105663567202,3.52,False,False,normal,False,False,0,1,immediate,1612059080d371cf0c2c5d005554194d,658.5901304347825,17179869184.0,0.14475424727587627,0.14475424727587627
35,7d0a0f9033acc2817d56e0ebd240421d,select,2795453999,17018226,0,0.0108062840381479,0,2,510546780,1,"228581A,228564A",,2024-04-14 12:18:55,0.0060878218729722,0.182634656189168,0.0006339814032121,3.73,True,True,normal,False,False,1,1,immediate,7d0a0f9033acc2817d56e0ebd240421d,658.5901304347825,17179869184.0,0.5931292583523958,0.6281004245981576
36,2553eb864d556098ca1a31dc849e8df1,insert,1304007284,0,2903940,0.0026899225275019,0,1,0,1,256913A,2465A,2024-04-14 12:19:02,0.0,0.0,0.000316990701606,1.05,False,False,normal,True,False,0,0,immediate,2553eb864d556098ca1a31dc849e8df1,658.5901304347825,17179869184.0,0.07974035863434759,
37,805caf4a3db7e83f7fbd344dcb8b3595,select,1123823986,2230144,0,0.0062046269552008,0,1,44602880,1,228496A,,2024-04-14 12:19:05,0.0019844246321327,0.0396884926426548,0.000105663567202,1.99,True,True,normal,False,False,1,1,immediate,805caf4a3db7e83f7fbd344dcb8b3595,658.5901304347825,17179869184.0,0.10817587537169245,0.10817587537169245
38,2be2eceb2cc663b7a375dea7d7fdf378,insert,2597943989,0,19223861,0.0140938487190405,0,2,0,1,"1102A,44A",20021A,2024-04-14 12:19:11,0.0,0.0,0.0004226542688081,4.94,False,False,normal,True,False,0,0,immediate,2be2eceb2cc663b7a375dea7d7fdf378,658.5901304347825,17179869184.0,0.17476523192594878,
39,c3adee696606149b2728fe7004d3b8ad,select,158996641,17455703,0,0.0043284982393567,0,1,349114060,1,279440A,,2024-04-14 12:19:16,0.1097866149260348,2.1957322985206966,0.0004226542688081,1.45,True,True,normal,False,False,1,1,immediate,c3adee696606149b2728fe7004d3b8ad,658.5901304347825,17179869184.0,0.3072005805851166,0.3072005805851166
40,f0cc8af94b264dd695b523d9eb6d36ec,select,591386525,12481522,0,0.0046248294280887,0,2,374445660,1,"118913A,2739A",,2024-04-14 12:19:18,0.02110552316017,0.6331656948051023,0.000316990701606,1.55,False,False,normal,False,False,0,1,immediate,f0cc8af94b264dd695b523d9eb6d36ec,658.5901304347825,17179869184.0,0.037784959646245564,0.037784959646245564
41,835015765d6cdd0c6d40f5f7fa305014,select,7106639472,5432243,0,0.0094628932998549,0,1,108644860,1,97152A,,2024-04-14 12:19:19,0.000764389838742,0.015287796774841,0.0004226542688081,3.91,True,True,normal,False,False,1,1,immediate,835015765d6cdd0c6d40f5f7fa305014,658.5901304347825,17179869184.0,0.5121920057894561,0.5121920057894561
42,0b6c0fc8efdcc890029c036cdd507ff1,insert,14074942927,0,14444331,0.0162431124382614,0,1,0,1,181A,1601A,2024-04-14 12:19:22,0.0,0.0,0.0004226542688081,7.26,False,False,normal,True,False,0,0,immediate,0b6c0fc8efdcc890029c036cdd507ff1,658.5901304347825,17179869184.0,0.839787297011323,
43,4311bd42d3d735e6f7475c5e58635a48,delete,1750064769,0,169954,0.0055990531097359,0,1,0,1,591A,175A,2024-04-14 12:19:33,0.0,0.0,0.0004226542688081,1.9,False,False,normal,True,False,0,0,immediate,4311bd42d3d735e6f7475c5e58635a48,658.5901304347825,17179869184.0,0.10481255903022851,
44,3eca37c516fb87f67ca6b1860a9edf35,select,13529224067,1617845,0,0.015860707908875,0,1,32356900,1,29156A,,2024-04-14 12:19:35,0.0001195815068172,0.0023916301363449,0.0004226542688081,6.74,True,True,normal,False,False,1,1,immediate,3eca37c516fb87f67ca6b1860a9edf35,658.5901304347825,17179869184.0,0.8255154734963451,0.8255154734963451
45,1c485c8a8e999d2a6cf9ef8800f6be1c,select,1205524567,3086861,0,0.0045158213683496,0,1,61737220,1,241518A,,2024-04-14 12:20:00,0.0025605956813321,0.0512119136266428,0.000316990701606,1.53,True,True,normal,False,False,1,1,immediate,1c485c8a8e999d2a6cf9ef8800f6be1c,658.5901304347825,17179869184.0,0.12704088014116358,0.12704088014116358
46,f3c92c32dc47ec05f5b2a6c32408ef7d,select,1421040381,44572503,0,0.0022639017970527,0,1,891450060,1,29810A,,2024-04-14 12:20:01,0.0313661058446726,0.6273221168934537,0.000211327134404,1.32,True,True,normal,False,False,1,1,immediate,f3c92c32dc47ec05f5b2a6c32408ef7d,658.5901304347825,17179869184.0,0.8362668688647742,0.8362668688647742
47,0f2728352cd813e9a09194ed4f9b558d,select,371889604,18215134,0,0.0024949074146556,0,1,364302680,1,83106A,,2024-04-14 12:20:06,0.0489799494368226,0.9795989887364532,0.000316990701606,0.96,True,True,normal,False,False,1,1,immediate,0f2728352cd813e9a09194ed4f9b558d,658.5901304347825,17179869184.0,0.33271893430186644,0.6156888029689427
48,5f2a2cd737cd190e6c1a2bcb454274be,select,1132119053,25135152,0,0.0092103627396704,0,2,754054560,1,"1184A,229310A",,2024-04-14 12:20:13,0.0222018628989543,0.6660558869686296,0.000211327134404,3.09,False,False,normal,False,False,0,1,immediate,5f2a2cd737cd190e6c1a2bcb454274be,658.5901304347825,17179869184.0,0.07203150549420621,0.24169077308900744
49,575961c4d7ed406e3c3c7ba4c0b37098,select,137962557,344287,0,0.0007004503732291,0,1,6885740,1,23A,,2024-04-14 12:20:23,0.0024955104304133,0.0499102086082675,0.000211327134404,0.23,True,True,normal,False,False,1,1,immediate,575961c4d7ed406e3c3c7ba4c0b37098,658.5901304347825,17179869184.0,0.017304786692225654,0.017304786692225654
50,2f6217367d2c3409dd4c992b26182072,insert,2565879180,0,11703658,0.0071905260579838,0,1,0,1,256927A,4143A,2024-04-14 12:20:26,0.0,0.0,0.0005283178360101,2.76,False,False,normal,True,False,0,0,immediate,2f6217367d2c3409dd4c992b26182072,658.5901304347825,17179869184.0,0.1629932572396689,
51,8d13d1368d53601733ff0bbc7d5533cb,select,2062326928,9031734,0,0.0079425365264307,0,2,270952012,1,"175A,2266A",,2024-04-14 12:20:27,0.0043793898933031,0.1313816967990936,0.000316990701606,2.71,True,True,normal,False,False,1,1,immediate,8d13d1368d53601733ff0bbc7d5533cb,658.5901304347825,17179869184.0,0.35077902752011303,0.5130029303583069
52,91c872bae3f35d4b75247e69832a1c32,delete,1006955884,0,141487,0.0108454101834537,0,1,0,1,163A,473A,2024-04-14 12:20:29,0.0,0.0,0.000211327134404,3.3,False,False,normal,True,False,0,0,immediate,91c872bae3f35d4b75247e69832a1c32,658.5901304347825,17179869184.0,0.06415667696973933,
53,d59a43a026a4b4561a4fcfe37091958c,select,559274195,33970578,0,0.0072416981357241,0,1,679411560,1,2245A,,2024-04-14 12:20:45,0.0607404709598661,1.2148094191973224,0.0006339814032121,2.52,True,True,normal,False,False,1,1,immediate,d59a43a026a4b4561a4fcfe37091958c,658.5901304347825,17179869184.0,0.6105776481161096,0.6105776481161096
54,b4cba7123b952266b0f68b7d7cb402d3,insert,753745770,0,2188277,0.0025155743853723,0,1,0,1,279518A,181A,2024-04-14 12:20:47,0.0,0.0,0.000316990701606,0.9,False,False,normal,True,False,0,0,immediate,b4cba7123b952266b0f68b7d7cb402d3,658.5901304347825,17179869184.0,0.047009561473407284,
55,8778fde82e290b361ac37d2cdbb730b2,select,206928484,4063708,0,0.0037184197019211,0,1,81274160,1,9A,,2024-04-14 12:20:47,0.0196382243828742,0.3927644876574846,0.000316990701606,1.15,False,False,normal,False,False,0,1,immediate,8778fde82e290b361ac37d2cdbb730b2,658.5901304347825,17179869184.0,0.014987579480833804,0.4151625542639133
56,a6261bfa22aa3ba8249db47e8a5adcd6,update,1504260570,0,117944,0.0070731470295288,0,2,0,1,"773A,29472A",355A,2024-04-14 12:20:48,0.0,0.0,0.0007396449704142,2.28,False,False,normal,True,False,0,0,immediate,a6261bfa22aa3ba8249db47e8a5adcd6,658.5901304347825,17179869184.0,0.09119728314318237,
57,518798181fecc980bf8c7aedbe25f483,select,693877101,10152018,0,0.0086051773585245,0,1,203040360,1,241252A,,2024-04-14 12:20:55,0.0146308589595609,0.2926171791912182,0.000105663567202,2.7,False,False,normal,False,False,0,1,immediate,518798181fecc980bf8c7aedbe25f483,658.5901304347825,17179869184.0,0.04586892451885273,0.04586892451885273
58,d4da54e3852dbfe10e3c651518d6b83b,delete,493153212,0,7673,0.0018860749110643,0,1,0,1,1563A,19A,2024-04-14 12:20:56,0.0,0.0,0.000316990701606,0.62,False,False,normal,True,False,0,0,immediate,d4da54e3852dbfe10e3c651518d6b83b,658.5901304347825,17179869184.0,0.029654917425397647,
59,dacd0d14e8a8ed52cc0b1d2abb8e4b00,select,2629517955,19746249,0,0.0066067232098699,0,2,592387470,1,"29831A,228848A",,2024-04-14 12:20:58,0.0075094558538582,0.225283675615746,0.000316990701606,2.52,False,False,normal,False,False,0,1,immediate,dacd0d14e8a8ed52cc0b1d2abb8e4b00,658.5901304347825,17179869184.0,0.15777553928834426,0.7085041226980269
60,bf9dea2976b4ef284ab551017fa48434,select,1025086300,7596196,0,0.0031006140251711,0,1,151923920,1,59569A,,2024-04-14 12:21:01,0.0074102990157999,0.1482059803159987,0.000105663567202,1.13,False,False,normal,False,False,0,1,immediate,bf9dea2976b4ef284ab551017fa48434,658.5901304347825,17179869184.0,0.06276091699893672,0.06276091699893672
61,4c52f420fc6ca9eab7fbd23cfe5981b5,select,402416606,27417502,0,0.0014732407916428,0,2,822525060,1,"228885A,59871A",,2024-04-14 12:21:04,0.0681321336923158,2.043964010769476,0.0006339814032121,0.76,True,True,normal,False,False,1,1,immediate,4c52f420fc6ca9eab7fbd23cfe5981b5,658.5901304347825,17179869184.0,0.7072250457508131,0.8060704422981294
62,d4b83fa5677fb545000dd999fa119c64,insert,713067766,0,6804422,0.0147472574513486,0,1,0,1,256892A,32A,2024-04-14 12:21:06,0.0,0.0,0.000211327134404,4.53,False,False,normal,True,False,0,0,immediate,d4b83fa5677fb545000dd999fa119c64,658.5901304347825,17179869184.0,0.05471924254581416,
63,d81b9f63a2e7670b769fe2f20a2e294d,insert,3390336561,0,23304215,0.0051293941543746,0,1,0,1,29410A,22A,2024-04-14 12:21:13,0.0,0.0,0.0004226542688081,2.57,False,False,normal,True,False,0,0,immediate,d81b9f63a2e7670b769fe2f20a2e294d,658.5901304347825,17179869184.0,0.21990811384698103,
64,a2cd07ffbdf6b51a82ae98a40515e33d,select,364160285,60756926,0,0.0023888577243088,0,1,1215138520,1,229075A,,2024-04-14 12:21:24,0.1668411644614129,3.3368232892282585,0.0007396449704142,1.35,True,True,normal,False,False,1,1,immediate,a2cd07ffbdf6b51a82ae98a40515e33d,658.5901304347825,17179869184.0,1.0464754299949317,1.0464754299949317
65,b088d572282e9d24e6e9e9fe6c997415,insert,25010505774,0,2188479,0.0284077390955123,0,1,0,1,52A,1184A,2024-04-14 12:21:27,0.0,0.0,0.0005283178360101,12.22,False,False,normal,True,False,0,0,immediate,b088d572282e9d24e6e9e9fe6c997415,658.5901304347825,17179869184.0,1.4718850783586153,
66,2b55485c96c5d4667cb2225eec75e99a,select,644822721,3760945,0,0.0021626114912163,0,2,112828350,1,"33A,59388A",,2024-04-14 12:21:30,0.0058325255570515,0.1749757667115455,0.000105663567202,0.76,False,False,normal,False,False,0,1,immediate,2b55485c96c5d4667cb2225eec75e99a,658.5901304347825,17179869184.0,0.040172227541970855,0.040172227541970855
67,6f29a159f47f1cb01793758ff25e5510,select,2547225269,17366436,0,0.0056755748293543,0,2,520993071,1,"257335A,241719A",,2024-04-14 12:21:35,0.0068177855718073,0.2045335671542206,0.000105663567202,2.21,False,False,normal,False,False,0,1,immediate,6f29a159f47f1cb01793758ff25e5510,658.5901304347825,17179869184.0,0.15302834757471206,0.15302834757471206
68,647cc63f93dad9d7f2be3230c15ab355,select,492400702,5540221,0,0.0016260566918073,0,1,110804432,1,29132A,,2024-04-14 12:21:38,0.0112514494550905,0.225028989101811,0.000105663567202,0.6,False,False,normal,False,False,0,1,immediate,647cc63f93dad9d7f2be3230c15ab355,658.5901304347825,17179869184.0,0.031309584096272894,0.031309584096272894
69,475c421f4091888f9d8bc35ebe16a325,delete,954643465,0,623921,0.0036053753398871,0,1,0,1,279441A,497A,2024-04-14 12:21:42,0.0,0.0,0.000211327134404,1.21,False,False,normal,True,False,0,0,immediate,475c421f4091888f9d8bc35ebe16a325,658.5901304347825,17179869184.0,0.05790570455592593,
70,07fb2ccf4be9a39a9181d366b4b20c24,update,281678058,0,3844958,0.0030292327482915,0,1,0,1,228562A,201A,2024-04-14 12:21:48,0.0,0.0,0.0005283178360101,1.01,False,False,normal,True,False,0,0,immediate,07fb2ccf4be9a39a9181d366b4b20c24,658.5901304347825,17179869184.0,0.02121020967246428,
71,1bef10f8ffeb883d87336846f307e4a3,select,569516972,2521582,0,0.0073877519784915,0,1,50431642,1,97032A,,2024-04-14 12:21:50,0.0044275802983246,0.0885516059664921,0.0005283178360101,2.25,True,True,normal,False,False,1,1,immediate,1bef10f8ffeb883d87336846f307e4a3,658.5901304347825,17179869184.0,0.08216066697479034,0.16912106688036066
72,73d8494499b4c797df475748b5a87149,select,1557608145,97656223,0,0.003180675326113,0,2,2929686690,1,"6891A,2551A",,2024-04-14 12:21:54,0.0626962714039993,1.880888142119981,0.0004226542688081,2.13,False,False,normal,False,False,0,1,immediate,73d8494499b4c797df475748b5a87149,658.5901304347825,17179869184.0,0.09410337306430036,0.09410337306430036
73,330eec5b19e3ff1fe5a88fa0c31431b2,select,1688780937,5548570,0,0.0062011764782817,0,1,110971400,1,59360A,,2024-04-14 12:21:55,0.0032855475085221,0.0657109501704423,0.0004226542688081,2.11,True,True,normal,False,False,1,1,immediate,330eec5b19e3ff1fe5a88fa0c31431b2,658.5901304347825,17179869184.0,0.19802164873866357,0.19802164873866357
74,0b65bb4b2cee24962d50cbe757ee30fe,select,106521120,6557136,0,0.0013187840125216,0,1,131142720,1,229516A,,2024-04-14 12:21:59,0.0615571447239758,1.2311428944795173,0.000316990701606,0.46,True,True,normal,False,False,1,1,immediate,0b65bb4b2cee24962d50cbe757ee30fe,658.5901304347825,17179869184.0,0.12035714816893077,0.12035714816893077
75,372738299082940d1454c147c4cdcaf7,select,205006262,2355582,0,0.0062003279891775,0,1,47111640,1,82884A,,2024-04-14 12:21:59,0.011490292916028,0.2298058583205619,0.0006339814032121,1.85,True,True,normal,False,False,1,1,immediate,372738299082940d1454c147c4cdcaf7,658.5901304347825,17179869184.0,0.05797169507510128,0.07761611322652424
76,382cbe4c648f6d34a4ded779fe75cfce,update,6057895770,0,749476,0.0091160467873703,0,1,0,1,82980A,3603A,2024-04-14 12:22:04,0.0,0.0,0.000105663567202,3.61,False,False,normal,True,False,0,0,immediate,382cbe4c648f6d34a4ded779fe75cfce,658.5901304347825,17179869184.0,0.3578171722678445,
